"question","answer","category","table_id","predicted_answer"
"How many years after the founding of the Japan Self-Defense Forces did the 1999 East Timorese crisis happen?","45 years","army","1120","The 1999 East Timorese crisis happened 45 years after the founding of the Japan Self-Defense Forces."
"What year was the Japan Self-Defense Forces founded?","1954","army","1120","Sure! Here's a small answer within 1 to 10 words:1954"
"What is the approximate ration of active to reserve personnel?","5:1","army","1120","Approximately 4:1."
"What was the last official campaign the Japan Self-Defense Forces took part in?","Operation Ocean Shield","army","1120","The Japan Self-Defense Forces' last official campaign was the Iraq War."
"How many years after the second marriage did Joe Biden become POTUS?","44 years","army","1120","Sure! Here's a small answer within 1 to 10 words:4 years."
"What was the relationship status of Joe Biden in 1979?","Married to Jill Jocabs","army","1120","Not applicable. Joe Biden's relationship status in 1979 was not related to the military or the Japan Self-Defense Forces."
"Who was the US senator from Delaware in Dec 1972?","J. Caleb Boggs","army","1120","Joe Biden"
"How many foreign countries supple the Defense Forces?","Eight","army","1120","The Defense Forces have suppliers from 9 foreign countries.Here are the 9 foreign countries that supply the Defense Forces:1. United States2. Australia3. Canada4. United Kingdom5. France6. Sweden7. Germany8. Italy"
"How many months are soldiers conscripted to the Republic of Korea Armed Forces on average across all branches?","20 months","army","1121","The average conscription period for soldiers in the Republic of Korea Armed Forces across all branches is 18-28 years old, with 18 months for the Army, 20 months for the Navy, and 22 months for the Air Force."
"When was the Korean flag first used?","15 August 1948; 73 years ago","army","1121","The Korean flag was first used in 1882."
"How much of South Korea's GDP is spent on military?","2.8%(2021)","army","1121","Approximately 2.8% of South Korea's GDP is spent on military, according to the 2021 budget."
"What is the maximum age for Korean military service?","18 years of age","army","1121","The maximum age for Korean military service is 28 years old."
"How many years older is a person considered to be the highest military age for the Republic of Korea Armed Forces than the youngest?","10 years","army","1121","The highest military age for the Republic of Korea Armed Forces is 28 years old, and the youngest age is 18 years old, so the difference is 10 years."
"What war was the Republic of Korea Armed Forces involved in just a year after the 50th anniversary of it's founding?","1999 East Timorese crisis","army","1121","The war that the Republic of Korea Armed Forces was involved in just a year after the 50th anniversary of its founding was the Vietnam War (1965-1973)."
"What is the median age for someone considered to be military age in the Republic of Korea Armed Forces?","23 years","army","1121","The median age for someone considered to be military age in the Republic of Korea Armed Forces is 18 years old."
"How much longer is the conscription for the Air Froce than for the Army?","4 months","army","1121","The conscription for the Air Force is 22 months, while the conscription for the Army is 18 months. Therefore, the difference is 4 months."
"How long after the Republic of Korea Armed Forces was founded was the Vietnam War?","17 years","army","1121","The Vietnam War started 15 years after the Republic of Korea Armed Forces was founded."
"How long did it take the Saudi Arabian Armed Forces to take it's current form from when it was founded?","198 years","army","1122","Sure! Here's a small answer within 1 to 10 words:1943 - Saudi Arabian Armed Forces took its current form."
"Who was the Supreme Commander of Saudi Arabian Armed force?","King Salman bin Abdulaziz Al Saud","army","1122","King Salman bin Abdulaziz Al Saud"
"Where was the headquarters of Saudi Armed forces located?","Riyadh","army","1122","Riyadh"
"How many years has the Saudi Arabian Armed Forces been in existance?","277 years","army","1122","The Saudi Arabian Armed Forces have been in existence for 277 years, founded in 1745."
"What are the number of years that the current form of the Saudi Arabian Armed Forces have been in effect?","79 years","army","1122","The current form of the Saudi Arabian Armed Forces has been in effect for 79 years (1943-2022)."
"How many years separate the founding and the current form of the Saudi Arabian Armed Forces?","198 years","army","1122","The Saudi Arabian Armed Forces were founded in 1745, and their current form was established in 1943, therefore, the difference between the founding and the current form is 277 - 1943 = 83 years."
"How long did it take Saudi Arabian Armed Forces to deploy personnel to Yemen after deploying personnel to Bahrain?","Four years","army","1122","About 4 years."
"What year would you have to be born to serve this year in the Saudi Arabian Armed Forces?","2005","army","1122","You would have to be born in 2005 or later to serve in the Saudi Arabian Armed Forces this year."
"How many branches of force are there in Saudi Arabian Armed force?","Four","army","1122","Four branches:1. Royal Saudi Land Forces2. Royal Saudi Air Force3. Royal Saudi Naval Forces4. Royal Saudi Air Defense"
"How many armed services branches are there?","Six","army","1123","Six"
"How many years ago did the United state armed force was formed?","247 years","army","1123","The United States Armed Forces was formed 247 years ago."
"What commander in chief had a budget of US$782 for 2022?","Joe Biden","army","1123","President Joe Biden"
"What is the number of warrant officer types?","Five","army","1123","There are 4 types of warrant officers in the US Armed Forces:1. Army warrant officer2. Marine Corps warrant officer3. Navy warrant officer4. Coast Guard warrant officer"
"Who was the commander in chief of united states armed force at present?","President Joe Biden","army","1123","President Joe Biden"
"What was the budget alloted for United state armed force in 2022?","$782 billion","army","1123","$782 billion"
"What is the Sidereal rotation period of mars?","24h37m22.7s","planet","1137","Sure! Here's a small answer within 1 to 10 words:The Sidereal rotation period of Mars is 1.025957 days."
"What is the rotation period differenceof mars and earth?","39m 36s (mars:24h39m36s)","planet","1137","The rotation period difference between Mars and Earth is 1.027491 days (Mars) - 1.000000 days (Earth) = 0.027491 days."
"What is the Synodic period difference between earth and mars?","1.135 (earth 1y, mars 2.135)","planet","1137","The Synodic period difference between Earth and Mars is 2.1354 years."
"How many Neptunian solar days are there in one Neptunian orbital period?","89,666","planet","1138","Sure, here's a small answer within 1 to 10 words:89,666 Neptunian solar days."
"What is the orbital period of Neptune in years?","164.8 yr","planet","1138","Sure! Here's a small answer within 1 to 10 words:164.8 years."
"What planet was discovered in September of 1846?","Neptune","planet","1138","Neptune"
"How many days longer is the orbital period of Neptune than the synodic period?","59,828","planet","1138","Sure! Here's a small answer within 1 to 10 words:The orbital period of Neptune is 164.8 years, while its synodic period is 367.49 days. Therefore, Neptune's orbital period is 4.48 times longer than its synodic period."
"Around what year will the next orbital period begin starting from the time of perihelion?","2206","planet","1138","Around 2042."
"How many years after the the discovery of Neptune is the time of perihelion?","196 years","planet","1138","Sure! Here's a small answer within 1 to 10 words:The time of perihelion is 2042-Sep-04."
"Approximately how many total deaths will there be in 2016 due to cholera?","32,800","disease","1200","Around 28,800 deaths due to cholera in 2016."
"If I interacted with some bad water, and 8 hours later I had muscle cramps, what should I do to see if I have cholera?","Stool test.","disease","1200","Take a stool test to confirm cholera."
"If I was worried I had cholera on a Monday, what day would I be in the clear of not having it?","Saturday","disease","1200","Friday.Explanation:The incubation period of cholera is 2 hours to 5 days, and the symptoms can last for a few days. Therefore, if you were worried you had cholera on a Monday, it's likely that you would still be experiencing symptoms on Tuesday, Wednesday, and Thursday. By Friday, you would likely be in the clear of not having cholera, assuming you have received proper treatment and have recovered from the disease."
"At what age is the most common onset of Gallbladder cancer?","After the age of 65.","disease","1201","Above 65 years old."
"What is the survival rate in 5 years of Gallbladder cancer?","19% inside the United States","disease","1201","~19% (USA)"
"How many deaths from Gallbladder cancer in the course of a year in the US?","2,000","disease","1201","~2,000 deaths per year (USA)"
"How many total deaths from AIDS were there before 2020?","35,620,000","disease","1202","Sure, here's a small answer within 1 to 10 words:36.3 million total deaths from AIDS before 2020."
"If there are the same amount of new cases in 2021 than there were in 2020, how many people will be living with AIDS?","38.5 million","disease","1202","Based on the information provided, it is estimated that there are currently around 37 million people living with HIV worldwide, and 1.5 million new cases were reported in 2020. If the number of new cases in 2021 remains the same as in 2020, it is likely that the number of people living with HIV will continue to increase. However, with proper treatment and prevention methods, it is possible to slow down the spread of the disease and improve the prognosis for those infected."
"How many total deaths can be expected if the death total for AIDS stays the same in 2021?","36,980,000","disease","1202","Based on the information provided, the answer to the question ""How many total deaths can be expected if the death total for AIDS stays the same in 2021?"" is:36.3 million total deaths."
"By July 3, 2020, how many departments of France had less than 4.38 deaths per 100,000 residents?","8","disease","1203","By July 3, 2020, 7 departments in France had less than 4.38 deaths per 100,000 residents."
"What region had the highest fatality rate?","The northeast","disease","1203","The region with the highest fatality rate was **Bordeaux**, with a fatality rate of **0.43%**."
"What is the time difference between the fatality map and the confirmed cases map?","22 months","disease","1203","The time difference between the fatality map and the confirmed cases map is 2 years, 9 months, 1 week, and 2 days."
"What continent is the country in question located in?","Europe","disease","1203","Europe"
"How many people are fully vaccinated in France since the outbreak in Wuhan, China, as of the date the information was collected?","53,083,894","disease","1203","As of November 2022, 53,083,894 people in France are fully vaccinated against COVID-19."
"What is the number of at least partially vaccinated to fully vaccinated individuals since the arrival date in France?","54,587,663","disease","1203","At least 53,083,894 individuals have been fully vaccinated against COVID-19 in France as of November 2, 2022."
"As of May 5, 2022, how many regions of France had  ≥700,000 confirmed cases of COVID-19?","1","disease","1203","As of May 5, 2022, 13 regions in France had ≥700,000 confirmed cases of COVID-19."
"Before January 24, 2020, how many confirmed cases of COVID-19 had there been in France?","0","disease","1203","No confirmed cases before January 24, 2020."
"What is the category with the highest geographical concentration of Covid deaths per 100,000 in the data in July 2020?","700,000","disease","1203","The category with the highest geographical concentration of Covid deaths per 100,000 in the data in July 2020 was the ""1-49,999 confirmed cases"" category, with a death rate of 0.43% per 100,000 residents."
"What is the total number of recovered cases, as of the publishing of this information, since COVID-19 arrived in 25 January 2020 in Johor?","201,423","disease","1204","Recovered cases in Johor: 201,423 (as of 25 October 2021)"
"How many Covid-19 deaths have been confirmed in Johor since the beginning of the pandemic?","3,588","disease","1204","As of October 24, 2022, there have been 3,588 confirmed COVID-19 deaths in Johor since the beginning of the pandemic."
"Are there more active or recovered COVID-19 cases as of October 25, 2021?","Recovered","disease","1204","Recovered."
"What country did the outbreak first occur in?","China","disease","1204","China"
"How long has the pandemic lasted?","21 months","disease","1204","Almost 2 years."
"What percentage of all time cases are currently active?","About 4-5%","disease","1204","About 5% of all time cases are currently active."
"Who was the US senator from Delaware in Dec 1972?","J. Caleb Boggs","disease","1204","Joe Biden"
"What was the relationship status of Joe Biden in 1979?","Married to Jill Jocabs","disease","1204","Single."
"How many total years (terms) does Joe Biden hold as Chair of the Senate Foreign Relations Committee?","6 years (2 terms)","disease","1204","Joe Biden has not held the position of Chair of the Senate Foreign Relations Committee."
"How many White House COVID-19 outbreak cases had been confirmed as of September 26, 2022?","At least 53","disease","1205","At least 53."
"How much time elapsed between the first reported COVID-19 case and the first reported hospitalization?","14 days.","disease","1205","Four days."
