"question","answer","category","table_id","predicted_answer"
"How old was Chiyonofuji Mitsugu when he retired?","36 years old","sumo","131","61 years old"
"How many years did Chiyonofuji Mitsugu compete?","21 years","sumo","131","Chiyonofuji Mitsugu competed for 21 years, from 1970 to 1991."
"How many years did Chiyonofuji achieved the Highest rank after his Debut in 1970?","11 Years (1981)","sumo","131","Chiyonofuji achieved the highest rank of Yokozuna in July 1981, and held it for 10 years until his retirement in May 1991."
"How many years ago did Chiyonofuji was died?","6 Years ago (2016)","sumo","131","Chiyonofuji died 6 years ago."
"How old was Chiyonofuji Mitsugu when he got his highest ranking?","26 years","sumo","131","66 years old"
"How many years did Chiyonofuji was as sumo wrestler from 1970?","21 Years (retired in 1991)","sumo","131","Chiyonofuji was a sumo wrestler for 21 years, from 1970 to 1991."
"How old was Futabayama Sadaji when he achieved his rank as Yokozuna?","25","sumo","134","25 years old"
"When did Futabayama Sadaji make his debut?","1927","sumo","134","March 1927"
"How long after his retirement did Futabayama Sadaj die?","23 years","sumo","134","Futabayama Sadaji died 23 years after his retirement."
"How old was Futabayama Sadaji when he retired?","33 years old","sumo","134","33 years old"
"How long was Futabayama Sadaji actively involved in his sport?","18 years","sumo","134","Futabayama Sadaji was actively involved in sumo for approximately 18 years, from his debut in March 1927 to his retirement in November 1945."
"How old was Futabayama Sadaji when he made his debut?","13","sumo","134","15 years old"
"How old was Futabayama Sadaji when he retired?","33","sumo","134","33 years old"
"How old was Futabayama Sadaji when he gained his highest rank?","25 years old","sumo","134","35 years old"
"How many years after Futabayama Sadaji debut was his retirement?","18","sumo","134","Futabayama Sadaji retired 18 years after his debut."
"Which championship did Haguroyama Masaji gain more of than all other combined?","Makuuchi","sumo","137","Makuuchi"
"What was the age when Haguroyama Masaji got highest rannk?","At the age of 27","sumo","137","36 years old"
"How old did Haguroyama Masaji turn in the year he made Yokozuna?","27","sumo","137","Haguroyama Masaji turned 27 years old in the year he made Yokozuna (1941)."
"At what age did Haguroyama Masaji retire?","39 years","sumo","137","59 years old"
"How old was Haguroyama Masaji when he debuted?","20 years","sumo","137","19 years old"
"At what age did Haguroyama Masaji receive his highest ranking?","27 years","sumo","137","36 years old"
"How many years did Haguroyama Masaji career in sumo?","19 Years","sumo","137","Haguroyama Masaji's career in sumo spanned 20 years, from 1934 to 1953."
"How many years ago did Haguroyama Masaji was started his career?","88 Years ago (1934)","sumo","137","Haguroyama Masaji started his career 88 years ago, in January 1934."
"How many years after debuting did Haguroyama Masaji retire?","19","sumo","137","Haguroyama Masaji retired 21 years after debuting."
"How old was Harumafuji Kōhei during his debut?","17","sumo","139","27 years old"
"What was the age when Harumafuji Kōhei was retired from sumo in 2017?","Age of 33","sumo","139","33"
"What year did Harumafuji Kōhei attain his highest ranking?","2012","sumo","139","Sure! Here's the answer to your question:2012"
"How many years did Harumafuji Kōhei compete before retiring in 2017?","16 years","sumo","139","Harumafuji Kōhei competed for 17 years before retiring in 2017."
"How old was Harumafuji Kōhei when he made his debut?","17 years old","sumo","139","26 years old"
"How many months after his 28th birthday did Harumafuji Kōheid achieve the rank of Yokozuna?","7","sumo","139","Harumafuji Kōheid achieved the rank of Yokozuna 9 months after his 28th birthday."
"How many special prizes won Harumafuji Kōhei since 2001?","9 Prizes","sumo","139","Since 2001, Harumafuji Kōhei has won 5 special prizes for Technique and 4 special prizes for Outstanding Performance, for a total of 9 special prizes."
"How many years ago did Harumafuji Kōhei was debut as Sumo Wrestler?","21 Years ago (2001)","sumo","139","Harumafuji Kōhei debuted as a sumo wrestler in January 2001, which was 21 years ago as of 2022."
"How many years were between Harumafuji Kōheid debut and his retirement?","11","sumo","139","Harumafuji Kōhei retired on November 29, 2017, and his debut was in January 2001, so the difference between his debut and retirement is 16 years."
"How long after achieving his highest rank did Kaiō Hiroyuki retire?","11 years","sumo","145","Kaiō Hiroyuki retired 11 years after achieving his highest rank of Ōzeki in September 2000."
"How many months after turning 28 did Kaiō Hiroyuki achieve Ōzeki?","2","sumo","145","Kaiō Hiroyuki achieved Ōzeki 4 months after turning 28."
"How old was Kaiō Hiroyuki when he made his debut?","16 years old","sumo","145","1988"
"How long after Kaiō Hiroyuki made his debut did he retire?","23 years","sumo","145","Kaiō Hiroyuki retired 23 years after his debut."
"How old was Kaiō Hiroyuki when he retired?","39 years old","sumo","145","49 years old"
"How many years ago did Kaiō Hiroyuki first debut in sumo wrestling?","34 Years ago","sumo","145","Kaiō Hiroyuki first debuted in sumo wrestling in March 1988, which was 34 years ago as of 2022."
"When did Kaiō Hiroyuki was got highest rank in sumo wrestling?","September 2000","sumo","145","September 2000"
"How old was Kaiō Hiroyuki during the year of his debut?","16","sumo","145","Kaiō Hiroyuki was 15 years old when he made his debut in March 1988."
"How many gold stars won by Kaiō Hiroyuki as on may 2011?","Six","sumo","145","6"
"How old was Kitanoumi Toshimitsu when he retired?","32 years old","sumo","148","Kitanoumi Toshimitsu retired in January 1985.At the time of his retirement, he was 31 years old."
"What year did Kitanoumi Toshimitsu obtain his highest rank?","1974","sumo","148","Sure! Here's the answer to the question:1974"
"How old was Kitanoumi Toshimitsu when he made his debut?","24 years old","sumo","148","1967"
"How many months before his 14th birthday was Obata's debut?","4","sumo","148","11 months"
"How many years before Obata's death did he retire?","10","sumo","148","Kitanoumi retired in January 1985, and passed away on November 20, 2015, which means he retired 30 years before his death."
"How many years did Kitanoumi Toshimitsu was played as sumo wrestler?","18 Years","sumo","148","Kitanoumi Toshimitsu played as a sumo wrestler for 18 years, from January 1967 to January 1985."
"How old was Toshimitsu Obata when he was Yokozuna?","21","sumo","148","Toshimitsu Obata was 21 years old when he became Yokozuna in July 1974."
"What was the age when Kitanoumi Toshimitsu played his debut?","Age of 14","sumo","148","January 1967"
"How many years ago did Kitanoumi Toshimitsu was retired?","37 Years ago (1985)","sumo","148","Kitanoumi Toshimitsu retired 37 years ago."
"How many gold stars won by Tochiazuma Daisuke as on may 2007?","Four","sumo","169","Four"
"What was the age when Tochiazuma Daisuke was retired from sumo?","31 Years","sumo","169","40 years old"
"How many years into his career did Tochiazuma Daisuke have his highest rank?","8","sumo","169","January 2002, 8 years into his career."
"How old was Daisuke Shiga in the year of his professional debut?","18","sumo","169","28 years old"
"How long before he retired did Daisuke Shiga achieve his highest rank?","5 years","sumo","169","Daisuke Shiga achieved his highest rank of Ōzeki in January 2002. He retired in May 2007, so he was an Ōzeki for approximately 5 years before he retired."
"How many months prior to his 31st birthday did Daisuke Shiga retire?","6","sumo","169","5 months"
"How old was Tochiazuma Daisuke when he made his debut?","18","sumo","169","18 years old"
"How many years did Tochiazuma Daisuke was played as sumo wrestler?","13 Years","sumo","169","Sure! Here's the answer to your question:Tochiazuma Daisuke played as a sumo wrestler for 13 years, from November 1994 to May 2007."
"How many years did Tochiazuma Daisuke wrestle for?","13","sumo","169","Tochiazuma Daisuke wrestled for 13 years (1994-2007)."
"How old was Aminishiki Ryūji when he made his debut?","19 years old","sumo","180","18 years old"
"How long was Aminishiki Ryūji involved in his sport before retiring?","22 years","sumo","180","Aminishiki Ryūji was involved in sumo for 22 years before retiring in July 2019."
"When did Aminishiki Ryūji fight his first official fight?","January, 1997","sumo","180","January 1997"
