"question","answer","category","table_id","predicted_answer"
"When was the last time that Matt Biondi won a medal in the Olympic Games?","1992","swimming","115","The last time Matt Biondi won a medal in the Olympic Games was in 1992, when he won a gold medal in the 4x100m medley relay and a bronze medal in the 4x100m freestyle relay."
"When did Matt Biondi first win a gold at the Olympic Games?","1984","swimming","115","Matt Biondi first won a gold medal at the Olympic Games in 1984, at the age of 21. He won a total of 8 gold medals throughout his Olympic career, with his last gold medal being won in 1992."
"Where did Tom Jager last win a medal in the World Championships?","Perth","swimming","118","The last time Tom Jager won a medal in the World Championships was in 1991 in Perth, where he won gold medals in the 50m freestyle and 4x100m freestyle events."
"How many 50 m freestyle gold medals won by Tom Jager in his career upto 2022?","Five","swimming","118","Zero"
"How many 4x100 m freestyle medals won by Tom Jager in his career upto 2022?","11 medals","swimming","118","Tom Jager has won 4 gold medals in the 4x100 m freestyle event in his career up to 2022, which are:* 1984 Los Angeles Olympic Games* 1988 Seoul Olympic Games* 1992 Barcelona Olympic Games* 1991 Perth World Championships (LC)Therefore, the answer is 4."
"How many medals won by Tom Jager in Olympics 1988?","3 medals (2 Gold + 1 Silver)","swimming","118","2"
"How many medals did Tom Jager win in the Olympics in the 80s?","five","swimming","118","The answer is 3.Tom Jager won 3 gold medals in the Olympics in the 80s, specifically in the 4x100m freestyle and 4x100m medley events in 1984 and 1988."
"In what year did Jager win the most overall Olympic medals?","1988","swimming","118","The year in which Tom Jager won the most overall Olympic medals was 1984. He won 2 gold medals in the 4×100 m freestyle and 4×100 m medley events at the Los Angeles Olympics."
"Where did Tom Jager first win a medal in the Olympics?","Los Angeles","swimming","118","Los Angeles"
"In what city did Jager win his last gold medal in international competitions?","Mar del Plata","swimming","118","Barcelona"
"How many years were between Jager's gold medals at the Los Angeles Olympics and his gold medals at the Edmonton Pan Am Games?","7","swimming","118","The answer to the question is 11 years.The gold medals at the Los Angeles Olympics were won in 1984, and the gold medals at the Edmonton Pan Am Games were won in 1995. Therefore, the difference between the two is 11 years."
"How old was Bayinnaung we he began his reign as Suzerain of Siam?","48","emperor","119","Bayinnaung was 44 years old when he began his reign as Suzerain of Siam in 1564."
"How long was it between when Bayinnaung's reign as Suzerain of Lan Na began and his first reign as Suzerain of Lan Xang ended?","10","emperor","119","The question is asking for the length of time between when Bayinnaung's reign as Suzerain of Lan Na began and his first reign as Suzerain of Lan Xang ended.According to the provided context, Bayinnaung's reign as Suzerain of Lan Na began on April 2, 1558, and his first reign as Suzerain of Lan Xang ended in January 1568.Therefore, the length of time between the two events is:1568 - 1558 = 10 yearsSo, the answer is 10 years."
"How many months after the beginning of his reign as King of Burma was Bayinnaung's coronation at Toungoo?","9","emperor","119","The coronation of Bayinnaung took place on January 11, 1551, at Toungoo. According to the context, Bayinnaung's reign began on April 30, 1550. Therefore, the difference between the beginning of his reign and his coronation is 8 months.Answer: 8 months"
"How many days after Bayinnaung died did they bury him?","5","emperor","119","5 days"
"In what year did Bayinnaung first reign?","1565","emperor","119","Sure, here's the answer and reasoning based on the given context:Answer: 1550"
"How many years did Bayinnaung was ruled the Suzerain of Siam?","17 Years","emperor","119","Bayinnaung ruled as the Suzerain of Siam for 17 years, from 18 February 1564 to 10 October 1581."
"Who was the Suzerain of Lan Xang in 1582?","Nanda","emperor","119","The Suzerain of Lan Xang in 1582 was Bayinnaung."
"Who was the king of Suzerain of Lan Na in 1560?","Mekuti","emperor","119","The answer to the question ""Who was the king of Suzerain of Lan Na in 1560?"" is Bayinnaung.The reasoning is as follows:* Bayinnaung was the king of Burma and dominions, including Lan Na, from 1552 to 1581.* He was also the suzerain of Lan Na from 2 April 1558 to 10 October 1581.* Therefore, Bayinnaung was the king of Suzerain of Lan Na in 1560, as he was the ruler of Lan Na during that year."
"Where was the first coronation of Bayinnaung?","Toungoo","emperor","119","The first coronation of Bayinnaung was on January 11, 1551, at Toungoo."
"How old was Peter III when he became King of Aragon and Valencia Count of Barcelona?","37 years old","emperor","122","Sure! Here's the answer and reasoning:Answer: 37 years old"
"How long did Peter III rule as King of Aragon and Valencia Count of Barcelona?","9 years","emperor","122","Sure! Here's the answer and reasoning based on the given context:Answer: 9 years"
"What was the last position held by Peter III","King of Aragon and Valencia Count of Barcelona","emperor","122","The last position held by Peter III was King of Aragon and Valencia, as well as Count of Barcelona. He held this position from 27 July 1276 to November 1285."
"When did Peter III assume his first role?","4 September 1282","emperor","122","1276"
"What was the first area ruled by Peter III","Sicily","emperor","122","The first area ruled by Peter III was Aragon, as he was the King of Aragon and Valencia from 27 July 1276 to November 1285."
"How many years before the his death did Peter III begin his reign as King of Sicily?","3","emperor","122","Sure! Here's the answer and reasoning:Answer: 45-46 years"
"How many years did Peter III reign as King of Sicily?","3 years","emperor","122","3 years"
"How much longer was Peter III's reign as King of Aragon and Valencia Count of Barcelona than as King of Sicily?","6 years","emperor","122","Peter III's reign as King of Aragon and Valencia Count of Barcelona was 9 years, from 1276 to 1285. His reign as King of Sicily was 3 years, from 1282 to 1285.Therefore, his reign as King of Aragon and Valencia Count of Barcelona was 6 years longer than his reign as King of Sicily."
"How old was Peter III when he started his reign as King of Aragon and Valencia Count of Barcelona?","37","emperor","122","Sure! Here's the answer and reasoning:Answer: 37 years old"
"In what city did Chen Yufei win a gold medal the year of her highest ranking?","Nanning","badminton","129","Tokyo"
"What city did Chen Yufei compete in both the Asian Junior Championships and the Uber Cup?","Bangkok","badminton","129","Bangkok"
"How many gold medals has Chen Yufei won in mixed team competition?","9","badminton","129","2"
"Since 2013 what year did Chen Yufei not win a medal in badminton?","2021","badminton","129","The answer is 2013."
"Who is the coach of Chen Yufei in 2021?","Luo Yigang","badminton","129","Luo Yigang"
"How many gold medals won by Chen Yufei in Asian Junior Championships since 2013?","5 Gold medals","badminton","129","Chen Yufei has won 6 gold medals in Asian Junior Championships since 2013.The context provides information about Chen Yufei's achievements in various badminton competitions, including her gold medals in the Asian Junior Championships. According to the information provided, Chen Yufei won gold medals in the Asian Junior Championships in 2013, 2014, 2015, and 2016.Therefore, the answer to the question is 6, which is the number of gold medals won by Chen Yufei in the Asian Junior Championships since 2013."
"Which country did Chen Yufei was represented in 2020 Tokyo Olympic Games?","China","badminton","129","China"
"In what year did Chen Yufei win the most medals?","2016","badminton","129","The year in which Chen Yufei won the most medals is 2019. In that year, she won 3 gold medals and 1 silver medal at the Sudirman Cup, Uber Cup, and Asian Championships."
"How many years are between Chen Yufei's gold medal at the Kota Kinabalu Asian Junior Championships and her gold medal at the Tokyo Olympics?","7","badminton","129","The gold medal at the Tokyo Olympics was won in 2020, and the gold medal at the Kota Kinabalu Asian Junior Championships was won in 2013.Therefore, the difference between the two years is:2020 - 2013 = 7 years"
"How many years ago did Shi Yuqi achived highest rank?","5 Years ago (2017)","badminton","166","Shi Yuqi achieved his highest rank, which is 2, 24 August 2017, so it has been 5 years."
